bottled beer,house keeping products,7
brown bread,ketchup,7
butter,liquor,7
pudding powder,yogurt,7
bottled water,candles,7
pasta,salt,7
female sanitary products,whipped/sour cream,7
fruit/vegetable juice,zwieback,7
detergent,hard cheese,7
pastry,syrup,7
domestic eggs,vinegar,7
cream cheese,pet care,7
margarine,sweet spreads,7
soda,spices,7
curd cheese,sausage,7
brown bread,pet care,7
roll products,white bread,7
domestic eggs,popcorn,7
coffee,flower (seeds),7
brown bread,liquor,7
dishes,liquor,7
bottled water,cleaner,7
onions,spread cheese,7
chocolate,cling film/bags,7
frozen vegetables,mustard,7
canned fish,hard cheese,7
Instant food products,frozen vegetables,7
salty snack,spread cheese,7
cooking chocolate,other vegetables,7
liquor (appetizer),root vegetables,7
UHT-milk,ice cream,7
canned fish,soft cheese,7
butter milk,canned fish,7
chewing gum,waffles,7
shopping bags,sparkling wine,7
dental care,pork,7
cake bar,long life bakery product,7
butter,frozen potato products,7
chocolate,spices,7
meat,roll products,7
canned vegetables,cream cheese,7
UHT-milk,specialty cheese,7
onions,popcorn,7
candles,long life bakery product,7
semi-finished bread,sugar,7
cleaner,waffles,7
cake bar,coffee,7
beef,salt,7
male cosmetics,newspapers,7
dish cleaner,long life bakery product,7
detergent,flower (seeds),7
candy,frozen dessert,7
salty snack,sweet spreads,7
bottled water,spices,7
domestic eggs,turkey,7
baking powder,turkey,7
detergent,seasonal products,7
newspapers,sparkling wine,7
brandy,root vegetables,7
berries,processed cheese,7
male cosmetics,shopping bags,7
curd,popcorn,7
cereals,frozen meals,7
frozen fish,white bread,7
cake bar,semi-finished bread,7
shopping bags,zwieback,7
beef,beverages,7
cream cheese,tea,7
citrus fruit,skin care,7
hygiene articles,salt,7
cereals,napkins,7
frozen vegetables,photo/film,7
canned beer,pickled vegetables,7
salt,salty snack,7
curd,curd cheese,7
frozen vegetables,specialty fat,7
coffee,specialty cheese,7
fruit/vegetable juice,specialty cheese,7
dental care,margarine,7
canned fish,ham,7
cream cheese,frozen dessert,7
coffee,house keeping products,7
mayonnaise,pork,7
berries,mayonnaise,7
cat food,mustard,7
cereals,sausage,7
hamburger meat,packaged fruit/vegetables,7
skin care,tropical fruit,7
coffee,herbs,7
hamburger meat,soups,7
ketchup,newspapers,7
cling film/bags,grapes,7
liquor,pickled vegetables,7
dish cleaner,herbs,7
fruit/vegetable juice,potato products,7
chocolate,frozen dessert,7
onions,red/blush wine,7
red/blush wine,white wine,7
UHT-milk,frozen dessert,7
baking powder,seasonal products,7
finished products,root vegetables,7
chicken,liquor (appetizer),7
chicken,seasonal products,7
berries,candy,7
margarine,skin care,7
skin care,soda,7
flower (seeds),hamburger meat,7
coffee,sparkling wine,7
bottled water,frozen fish,7
artif. sweetener,rolls/buns,7
hamburger meat,spread cheese,7
Instant food products,brown bread,7
hard cheese,herbs,7
grapes,processed cheese,7
canned beer,roll products,7
cake bar,misc. beverages,7
canned vegetables,frankfurter,7
butter,dish cleaner,7
mustard,sugar,7
chocolate marshmallow,sugar,7
dog food,long life bakery product,7
pastry,specialty cheese,7
butter,softener,7
curd,spread cheese,7
chocolate,soups,7
frozen meals,house keeping products,7
chocolate marshmallow,semi-finished bread,7
grapes,seasonal products,7
butter milk,turkey,7
pet care,sausage,7
fruit/vegetable juice,instant coffee,7
red/blush wine,white bread,7
UHT-milk,dish cleaner,7
instant coffee,white bread,7
instant coffee,waffles,7
beverages,processed cheese,7
soda,specialty vegetables,7
chicken,specialty bar,7
bottled water,sauces,7
sauces,waffles,7
napkins,sauces,7
root vegetables,skin care,7
hard cheese,mayonnaise,7
processed cheese,soft cheese,7
finished products,tropical fruit,7
curd,soups,7
butter milk,pasta,7
chewing gum,ham,7
UHT-milk,frozen meals,7
frankfurter,kitchen towels,7
brandy,soda,7
bottled water,liquor (appetizer),7
pork,specialty fat,7
brown bread,frozen dessert,7
cookware,pip fruit,7
beverages,hamburger meat,7
Instant food products,margarine,7
jam,napkins,7
cleaner,rolls/buns,7
detergent,sugar,7
misc. beverages,soft cheese,7
dog food,sausage,7
chocolate marshmallow,ice cream,7
grapes,semi-finished bread,7
fruit/vegetable juice,house keeping products,7
beef,finished products,7
flour,specialty chocolate,7
herbs,roll products,7
jam,pastry,7
beverages,candy,7
cream,sausage,7
napkins,sweet spreads,7
pickled vegetables,semi-finished bread,7
salt,white bread,7
baking powder,cooking chocolate,7
fruit/vegetable juice,sauces,7
cooking chocolate,domestic eggs,7
popcorn,whipped/sour cream,7
onions,potted plants,7
potted plants,sliced cheese,7
pasta,specialty chocolate,7
meat,turkey,7
herbs,pastry,7
canned fish,cling film/bags,7
canned vegetables,pastry,7
butter,vinegar,7
citrus fruit,male cosmetics,7
other vegetables,specialty vegetables,7
frozen vegetables,spices,7
citrus fruit,curd cheese,7
hard cheese,semi-finished bread,7
citrus fruit,finished products,7
dish cleaner,ice cream,7
kitchen towels,sausage,7
ice cream,pickled vegetables,7
hamburger meat,popcorn,7
meat spreads,sausage,7
canned fish,meat spreads,7
canned beer,hard cheese,7
bottled beer,dental care,7
misc. beverages,sliced cheese,7
sauces,yogurt,7
beef,condensed milk,7
misc. beverages,onions,7
jam,waffles,7
hamburger meat,white wine,7
frankfurter,sweet spreads,7
beef,chocolate marshmallow,7
light bulbs,rolls/buns,7
sauces,sausage,7
chewing gum,hamburger meat,7
liquor,pork,7
salt,sliced cheese,7
beef,chewing gum,7
ketchup,mustard,7
instant coffee,napkins,7
dishes,salty snack,7
UHT-milk,spread cheese,7
beef,cake bar,7
butter milk,specialty cheese,7
liquor,newspapers,7
Instant food products,whipped/sour cream,7
male cosmetics,rolls/buns,7
pudding powder,root vegetables,7
bathroom cleaner,tropical fruit,6
frozen dessert,salty snack,6
bathroom cleaner,rolls/buns,6
artif. sweetener,pork,6
abrasive cleaner,berries,6
butter milk,spread cheese,6
flour,salt,6
bathroom cleaner,whole milk,6
condensed milk,oil,6
candy,cling film/bags,6
rolls/buns,sparkling wine,6
canned fruit,misc. beverages,6
curd,liquor (appetizer),6
butter milk,detergent,6
dental care,onions,6
beverages,soft cheese,6
butter milk,popcorn,6
cream cheese,dog food,6
bottled beer,cereals,6
curd,salt,6
beef,cookware,6
citrus fruit,cookware,6
dish cleaner,hard cheese,6
cookware,rolls/buns,6
baking powder,onions,6
beverages,meat,6
potato products,root vegetables,6
bottled beer,potato products,6
spices,whipped/sour cream,6
hygiene articles,soups,6
napkins,soups,6
margarine,specialty cheese,6
pickled vegetables,soft cheese,6
chicken,cleaner,6
shopping bags,spices,6
butter milk,roll products,6
citrus fruit,pet care,6
beverages,cake bar,6
dental care,hygiene articles,6
beef,instant coffee,6
ice cream,specialty bar,6
bottled beer,nut snack,6
detergent,white wine,6
dish cleaner,pork,6
berries,dish cleaner,6
oil,packaged fruit/vegetables,6
rubbing alcohol,whole milk,6
light bulbs,pip fruit,6
light bulbs,pastry,6
frozen dessert,oil,6
flour,semi-finished bread,6
potted plants,semi-finished bread,6
chicken,soups,6
potato products,rolls/buns,6
rolls/buns,soap,6
mustard,waffles,6
curd cheese,hygiene articles,6
onions,white wine,6
salty snack,white wine,6
organic products,other vegetables,6
chicken,skin care,6
cake bar,onions,6
UHT-milk,house keeping products,6
canned fruit,rolls/buns,6
canned fruit,soda,6
organic products,tropical fruit,6
bottled beer,turkey,6
berries,white wine,6
other vegetables,ready soups,6
frozen potato products,hamburger meat,6
nuts/prunes,root vegetables,6
brown bread,frozen potato products,6
packaged fruit/vegetables,sliced cheese,6
UHT-milk,dishes,6
curd cheese,frozen vegetables,6
cling film/bags,ice cream,6
rice,salty snack,6
mustard,salty snack,6
berries,soups,6
candles,detergent,6
baking powder,dessert,6
baking powder,specialty chocolate,6
misc. beverages,potted plants,6
UHT-milk,flour,6
UHT-milk,seasonal products,6
cleaner,pastry,6
detergent,vinegar,6
cleaner,newspapers,6
cleaner,domestic eggs,6
potted plants,seasonal products,6
rice,white bread,6
grapes,mustard,6
curd cheese,pip fruit,6
waffles,zwieback,6
baking powder,hygiene articles,6
dishes,specialty bar,6
dish cleaner,white bread,6
beverages,grapes,6
misc. beverages,processed cheese,6
specialty vegetables,white bread,6
baking powder,pickled vegetables,6
artif. sweetener,pastry,6
mayonnaise,sugar,6
condensed milk,domestic eggs,6
condensed milk,napkins,6
UHT-milk,herbs,6
popcorn,white bread,6
cream cheese,kitchen towels,6
frozen potato products,ice cream,6
coffee,light bulbs,6
roll products,salty snack,6
cookware,soda,6
ham,mayonnaise,6
citrus fruit,specialty fat,6
beverages,hygiene articles,6
domestic eggs,skin care,6
dish cleaner,specialty chocolate,6
flower (seeds),pip fruit,6
bottled water,curd cheese,6
jam,sugar,6
candy,turkey,6
dishes,pasta,6
cat food,specialty cheese,6
baking powder,rice,6
candles,canned fish,6
beverages,chocolate marshmallow,6
dish cleaner,grapes,6
cream cheese,jam,6
hamburger meat,red/blush wine,6
misc. beverages,specialty bar,6
meat spreads,tropical fruit,6
cat food,turkey,6
citrus fruit,jam,6
onions,roll products,6
frankfurter,white wine,6
house keeping products,sugar,6
bottled beer,spices,6
bottled water,finished products,6
cooking chocolate,curd,6
butter,sweet spreads,6
dish cleaner,frozen vegetables,6
flour,frozen fish,6
roll products,sliced cheese,6
roll products,waffles,6
bottled beer,rum,6
cereals,hamburger meat,6
bottled beer,cling film/bags,6
berries,popcorn,6
ready soups,soda,6
baking powder,flower (seeds),6
cake bar,specialty chocolate,6
ice cream,red/blush wine,6
nut snack,shopping bags,6
dental care,frozen vegetables,6
herbs,processed cheese,6
misc. beverages,semi-finished bread,6
hygiene articles,white wine,6
cooking chocolate,rolls/buns,6
canned fish,chicken,6
sausage,vinegar,6
newspapers,rice,6
canned fish,sliced cheese,6
curd,specialty cheese,6
meat,rice,6
mustard,white bread,6
chocolate,dog food,6
chocolate,nuts/prunes,6
dental care,dessert,6
dental care,white bread,6
nut snack,rolls/buns,6
liquor,whole milk,6
herbs,ice cream,6
hard cheese,popcorn,6
nut snack,root vegetables,6
cleaner,dessert,6
sauces,shopping bags,6
butter,kitchen towels,6
domestic eggs,spread cheese,6
UHT-milk,sweet spreads,6
napkins,spread cheese,6
photo/film,whipped/sour cream,6
baking powder,vinegar,6
chocolate marshmallow,specialty chocolate,6
syrup,yogurt,6
nut snack,tropical fruit,6
napkins,zwieback,6
chocolate,ketchup,6
UHT-milk,pet care,6
UHT-milk,frozen fish,6
frozen vegetables,zwieback,6
canned beer,canned vegetables,6
artif. sweetener,soda,6
abrasive cleaner,soda,6
cereals,waffles,6
canned beer,packaged fruit/vegetables,6
canned fish,seasonal products,6
domestic eggs,sparkling wine,6
coffee,photo/film,6
bottled beer,softener,6
dessert,red/blush wine,6
canned fruit,hygiene articles,6
liquor (appetizer),sausage,6
bottled beer,cake bar,6
cling film/bags,onions,6
citrus fruit,tea,6
house keeping products,sliced cheese,6
skin care,whipped/sour cream,6
butter milk,herbs,6
abrasive cleaner,beef,6
abrasive cleaner,tropical fruit,6
mayonnaise,napkins,6
dish cleaner,specialty bar,6
cat food,packaged fruit/vegetables,6
liver loaf,shopping bags,6
hamburger meat,softener,6
berries,pet care,6
frozen potato products,hygiene articles,6
brandy,canned beer,6
hygiene articles,liquor (appetizer),6
liquor (appetizer),napkins,6
berries,ice cream,6
hygiene articles,photo/film,6
napkins,turkey,6
UHT-milk,packaged fruit/vegetables,6
mayonnaise,oil,6
cereals,hard cheese,6
fruit/vegetable juice,soap,6
oil,potted plants,6
ketchup,oil,6
hygiene articles,ketchup,6
Instant food products,bottled beer,6
chicken,cling film/bags,6
canned beer,dish cleaner,6
chocolate marshmallow,hamburger meat,6
detergent,dishes,6
sugar,vinegar,6
frankfurter,instant coffee,6
dishes,zwieback,6
bottled beer,packaged fruit/vegetables,6
chocolate marshmallow,cream cheese,6
cake bar,ham,6
onions,seasonal products,6
cake bar,seasonal products,6
meat,specialty bar,6
baking powder,pasta,6
newspapers,photo/film,6
fish,yogurt,6
frozen meals,potted plants,6
bottled water,ready soups,6
chicken,frozen potato products,6
nuts/prunes,pip fruit,6
dog food,white bread,6
pork,red/blush wine,6
bottled beer,vinegar,6
shopping bags,soups,6
coffee,instant coffee,6
potted plants,specialty chocolate,6
baking powder,misc. beverages,6
frankfurter,specialty cheese,6
cream cheese,soups,6
chocolate,cocoa drinks,6
onions,processed cheese,6
mayonnaise,waffles,6
citrus fruit,cleaner,6
frozen meals,seasonal products,6
chicken,dog food,6
domestic eggs,specialty fat,6
artif. sweetener,margarine,6
dental care,root vegetables,6
hard cheese,specialty bar,6
instant coffee,pip fruit,6
frankfurter,potted plants,6
fruit/vegetable juice,meat spreads,6
specialty vegetables,tropical fruit,6
salty snack,sauces,6
mayonnaise,pickled vegetables,6
pickled vegetables,sugar,6
processed cheese,specialty chocolate,6
domestic eggs,kitchen towels,6
kitchen towels,specialty chocolate,6
brown bread,soups,6
cake bar,pasta,6
UHT-milk,detergent,6
candy,popcorn,6
frozen meals,instant coffee,6
cake bar,sugar,6
hygiene articles,specialty cheese,6
frozen potato products,grapes,6
canned beer,rice,6
baking powder,frozen fish,6
frankfurter,specialty fat,6
liver loaf,tropical fruit,6
liver loaf,margarine,6
candles,whipped/sour cream,6
hygiene articles,mayonnaise,6
pasta,roll products,6
shopping bags,vinegar,6
dessert,herbs,6
turkey,waffles,6
UHT-milk,chewing gum,6
canned beer,softener,6
pork,salt,6
meat,misc. beverages,6
organic sausage,yogurt,6
onions,pet care,6
flour,grapes,6
abrasive cleaner,bottled beer,6
candy,meat,6
house keeping products,onions,6
house keeping products,white bread,6
house keeping products,oil,6
hygiene articles,sweet spreads,6
sparkling wine,white bread,6
butter milk,cat food,6
bottled beer,chocolate marshmallow,6
photo/film,pip fruit,6
specialty chocolate,sugar,6
beverages,potted plants,6
female sanitary products,pork,6
canned fish,herbs,6
butter,tea,6
canned fruit,pastry,6
canned fish,flour,6
bottled water,cooking chocolate,6
dessert,spices,6
berries,herbs,6
UHT-milk,zwieback,6
frankfurter,jam,6
frozen vegetables,jam,6
pork,sweet spreads,6
pasta,sliced cheese,6
dog food,pork,6
long life bakery product,turkey,6
cereals,specialty chocolate,6
dessert,frozen potato products,6
coffee,dog food,6
cling film/bags,condensed milk,6
bottled beer,specialty vegetables,6
ketchup,sausage,6
brown bread,popcorn,6
cat food,long life bakery product,6
root vegetables,syrup,6
onions,spices,6
domestic eggs,female sanitary products,6
female sanitary products,long life bakery product,6
shopping bags,skin care,6
candy,dish cleaner,6
nut snack,salty snack,6
baking powder,house keeping products,6
house keeping products,specialty chocolate,6
salt,soft cheese,6
berries,pasta,6
berries,liquor,6
berries,dishes,6
hard cheese,sweet spreads,6
frankfurter,nut snack,6
nut snack,sausage,6
brandy,other vegetables,6
curd,pudding powder,6
domestic eggs,spices,6
chicken,turkey,6
butter milk,mayonnaise,6
mayonnaise,white bread,6
liquor (appetizer),waffles,6
dog food,grapes,6
herbs,long life bakery product,6
hygiene articles,red/blush wine,6
frozen fruits,whipped/sour cream,6
berries,specialty cheese,6
turkey,white bread,6
baking powder,dog food,6
canned vegetables,coffee,6
finished products,potted plants,6
canned fish,frozen fish,6
herbs,packaged fruit/vegetables,6
bottled beer,curd cheese,6
cat food,chewing gum,6
cocoa drinks,margarine,6
butter milk,semi-finished bread,6
Instant food products,pasta,6
liquor (appetizer),pork,6
cake bar,cat food,6
chocolate,popcorn,6
liquor,yogurt,6
butter milk,specialty bar,6
cake bar,canned vegetables,6
candy,finished products,6
pet care,pork,6
dog food,specialty chocolate,6
grapes,red/blush wine,6
rolls/buns,syrup,6
hard cheese,sauces,6
ketchup,napkins,6
butter milk,salt,6
herbs,specialty chocolate,6
nut snack,yogurt,6
margarine,ready soups,5
UHT-milk,liquor (appetizer),5
frozen dessert,waffles,5
hamburger meat,spices,5
abrasive cleaner,pork,5
chewing gum,oil,5
chocolate marshmallow,oil,5
chewing gum,chocolate marshmallow,5
chocolate marshmallow,hygiene articles,5
cat food,ice cream,5
coffee,curd cheese,5
citrus fruit,sparkling wine,5
candles,frozen vegetables,5
brandy,sausage,5
baking powder,soft cheese,5
chocolate,meat spreads,5
finished products,frozen vegetables,5
prosecco,soda,5
cookware,other vegetables,5
